RepoFileName,MSTopic,MSAuthor,MSService,MSProduct,MSTechnology,DevLang,H1,TopNodes,IndexSections,MVCTutorialAuditCompliancePct,MVCQuickstartAuditCompliancePct,MVCOverviewAuditCompliancePct,MVCConceptualAuditCompliancePct,MVCHow-ToAuditCompliancePct,ARMQuickstartAuditCompliancePct
articles/data-factory/v1/data-factory-http-connector.md,conceptual,jingwang,data-factory,,,,# Move data from an HTTP source by using Azure Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/connector-hdfs.md,conceptual,jianleishen,data-factory,,,,# Copy data from the HDFS server using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/v1/data-factory-hive-activity.md,conceptual,weetok,data-factory,,,,# Transform data using Hive Activity in Azure Data Factory ,"How To/Transform Data",,,,,0,,0
articles/data-factory/v1/data-factory-hdfs-connector.md,conceptual,jingwang,data-factory,,,,# Move data from on-premises HDFS using Azure Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/v1/data-factory-hadoop-streaming-activity.md,conceptual,weetok,data-factory,,,,# Transform data using Hadoop Streaming Activity in Azure Data Factory,"How To/Transform Data",,,,,0,,0
articles/data-factory/v1/data-factory-gateway-release-notes.md,conceptual,abnarain,data-factory,,,,# Release notes for Data Management Gateway,"Resources",,,,,0,,0
articles/data-factory/v1/data-factory-functions-variables.md,conceptual,weetok,data-factory,,,,# Azure Data Factory - Functions and System Variables,"How To/Develop",,,,,0,,0
articles/data-factory/connector-http.md,conceptual,jianleishen,data-factory,,,,# Copy data from an HTTP endpoint by using Azure Data Factory or Azure Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/v1/data-factory-data-transformation-activities.md,conceptual,weetok,data-factory,,,,# Transform data in Azure Data Factory version 1,,,,,,0,,0
articles/data-factory/v1/data-factory-data-processing-using-batch.md,conceptual,weetok,data-factory,,,,# Process large-scale datasets by using Data Factory and Batch,"Resources",,,,,0,,0
articles/data-factory/v1/data-factory-data-movement-security-considerations.md,conceptual,abnarain,data-factory,,,,# Azure Data Factory - Security considerations for data movement,"How To/Move data",,,,,67,,0
articles/data-factory/v1/data-factory-data-movement-activities.md,conceptual,jingwang,data-factory,,,,# Move data by using Copy Activity,"How To/Move data",,,,,67,,0
articles/data-factory/v1/data-factory-data-management-gateway.md,conceptual,abnarain,data-factory,,,,# Data Management Gateway,"How To/Move data",,,,,67,,0
articles/data-factory/connector-hubspot.md,conceptual,jianleishen,data-factory,,,,# Copy data from HubSpot using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/v1/data-factory-customer-case-studies.md,conceptual,weetok,data-factory,,,,# Azure Data Factory - Customer case studies,"Resources",,,,,0,,0
articles/data-factory/v1/data-factory-create-pipelines.md,conceptual,weetok,data-factory,,,,# Pipelines and Activities in Azure Data Factory,"Overview/Concepts",,,,,67,,0
articles/data-factory/v1/data-factory-create-datasets.md,conceptual,weetok,data-factory,,,,# Datasets in Azure Data Factory (version 1),"Overview/Concepts",,,,,67,,0
articles/data-factory/v1/data-factory-create-data-factories-programmatically.md,conceptual,weetok,data-factory,,,,# Create, monitor, and manage Azure data factories using Azure Data Factory .NET SDK,"How To/Monitor and Manage",,,,,100,,0
articles/data-factory/v1/data-factory-copy-wizard.md,conceptual,jingwang,data-factory,,,,# Copy or move data easily with Azure Data Factory Copy Wizard,,,,,,67,,0
articles/data-factory/connector-hive.md,conceptual,jianleishen,data-factory,,,,# Copy and transform data from Hive using Azure Data Factory ,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/v1/data-factory-copy-activity-tutorial-using-visual-studio.md,tutorial,jingwang,data-factory,,,,# Tutorial: Create a pipeline with Copy Activity using Visual Studio,"Get Started/Create a pipeline to copy data",,90,,,,,0
articles/data-factory/v1/data-factory-copy-activity-tutorial-using-rest-api.md,tutorial,jingwang,data-factory,,,,# Tutorial: Use REST API to create an Azure Data Factory pipeline to copy data ,"Get Started/Create a pipeline to copy data",,90,,,,,0
articles/data-factory/v1/data-factory-copy-activity-tutorial-using-powershell.md,tutorial,jingwang,data-factory,,,,# Tutorial: Create a Data Factory pipeline that moves data by using Azure PowerShell,"Get Started/Create a pipeline to copy data",,86,,,,,0
articles/data-factory/v1/data-factory-copy-activity-tutorial-using-dotnet-api.md,tutorial,jingwang,data-factory,,,,# Tutorial: Create a pipeline with Copy Activity using .NET API,"Get Started/Create a pipeline to copy data",,77,,,,,0
articles/data-factory/v1/data-factory-copy-activity-tutorial-using-azure-resource-manager-template.md,tutorial,jingwang,data-factory,,,,# Tutorial: Use Azure Resource Manager template to create a Data Factory pipeline to copy data ,,,85,,,,,0
articles/data-factory/connector-google-cloud-storage.md,conceptual,jianleishen,data-factory,,,,# Copy data from Google Cloud Storage using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/v1/data-factory-compute-linked-services.md,conceptual,weetok,data-factory,,,,# Compute environments supported by Azure Data Factory version 1,"How To/Transform Data",,,,,0,,0
articles/data-factory/v1/data-factory-build-your-first-pipeline.md,conceptual,weetok,data-factory,,,,# Tutorial: Build your first pipeline to transform data using Hadoop cluster,,,,,,0,,0
articles/data-factory/v1/data-factory-build-your-first-pipeline-using-vs.md,tutorial,weetok,data-factory,,,,# Tutorial: Create a data factory by using Visual Studio,"Get Started/Create a pipeline to transform data",,76,,,,,0
articles/data-factory/v1/data-factory-build-your-first-pipeline-using-rest-api.md,tutorial,weetok,data-factory,,,,# Tutorial: Build your first Azure data factory using Data Factory REST API,"Get Started/Create a pipeline to transform data",,84,,,,,0
articles/data-factory/v1/data-factory-build-your-first-pipeline-using-powershell.md,tutorial,weetok,data-factory,,,,# Tutorial: Build your first Azure data factory using Azure PowerShell,"Get Started/Create a pipeline to transform data",,77,,,,,0
articles/data-factory/connector-greenplum.md,conceptual,jianleishen,data-factory,,,,# Copy data from Greenplum using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/v1/data-factory-azure-table-connector.md,conceptual,jingwang,data-factory,,,,# Move data to and from Azure Table using Azure Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/v1/data-factory-azure-sql-data-warehouse-connector.md,conceptual,jingwang,data-factory,,,,# Copy data to and from Azure Synapse Analytics using Azure Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/v1/data-factory-azure-sql-connector.md,conceptual,jingwang,data-factory,,,,# Copy data to and from Azure SQL Database using Azure Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/v1/data-factory-azure-search-connector.md,conceptual,jingwang,data-factory,,,,# Push data to an Azure Cognitive Search index by using Azure Data Factory,"How To/Move data/Connectors",,,,,67,,0
articles/data-factory/v1/data-factory-azure-ml-update-resource-activity.md,conceptual,weetok,data-factory,,,,# Updating ML Studio (classic) models using Update Resource Activity,"How To/Transform Data",,,,,0,,0
articles/data-factory/connector-hbase.md,conceptual,jianleishen,data-factory,,,,# Copy data from HBase using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/v1/data-factory-azure-datalake-connector.md,conceptual,jingwang,data-factory,,,,# Copy data to and from Data Lake Storage Gen1 by using Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/v1/data-factory-azure-copy-wizard.md,conceptual,jingwang,data-factory,,,,# Azure Data Factory Copy Wizard,,,,,,67,,0
articles/data-factory/v1/data-factory-azure-blob-connector.md,conceptual,jingwang,data-factory,,,,# Copy data to or from Azure Blob Storage using Azure Data Factory,"How To/Move data/Connectors",,,,,0,,0
articles/data-factory/v1/data-factory-api-change-log.md,conceptual,weetok,data-factory,,,,# Azure Data Factory - .NET API change log,"How To/Develop",,,,,0,,0
articles/data-factory/v1/data-factory-amazon-simple-storage-service-connector.md,conceptual,jingwang,data-factory,,,,# Move data from Amazon Simple Storage Service by using Azure Data Factory,"How To/Move data/Connectors",,,,,67,,0
articles/data-factory/connector-github.md,conceptual,jingwang,data-factory,,,,# Use GitHub to read Common Data Model entity references,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/update-machine-learning-models.md,conceptual,weetok,data-factory,,,,# Update Machine Learning Studio (classic) models by using Update Resource activity,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/tutorial-transform-data-spark-powershell.md,tutorial,abnarain,data-factory,,,,# Transform data in the cloud by using Spark activity in Azure Data Factory,"Tutorials/Transform data/Using external services/HDInsight Spark",,83,,,,,0
articles/data-factory/tutorial-transform-data-spark-portal.md,tutorial,abnarain,data-factory,,,,# Transform data in the cloud by using a Spark activity in Azure Data Factory,"Tutorials/Transform data/Using external services/HDInsight Spark",,85,,,,,0
articles/data-factory/tutorial-transform-data-hive-virtual-network.md,tutorial,abnarain,data-factory,,,,# Transform data in Azure Virtual Network using Hive activity in Azure Data Factory,"Tutorials/Transform data/Using external services/Hive transformation in virtual network",,84,,,,,0
articles/data-factory/tutorial-transform-data-hive-virtual-network-portal.md,tutorial,abnarain,data-factory,,,,# Transform data in Azure Virtual Network using Hive activity in Azure Data Factory using the Azure portal,"Tutorials/Transform data/Using external services/Hive transformation in virtual network",,86,,,,,0
articles/data-factory/azure-ssis-integration-runtime-express-virtual-network-injection.md,conceptual,sawinark,data-factory,,,,# Express virtual network injection method (Preview),"How-to guides/Run SSIS packages in Azure/Join Azure-SSIS IR to a virtual network",,,,,33,,0
articles/data-factory/tutorial-pipeline-failure-error-handling.md,tutorial,chez,data-factory,,,,# Understanding pipeline failure,"How-to guides/Monitor and manage",,50,,,,,0
articles/data-factory/tutorial-operationalize-pipelines.md,tutorial,chez,data-factory,,,,# Deliver service level agreement for data pipelines,"How-to guides/Monitor and manage",,36,,,,,0
articles/data-factory/tutorial-managed-virtual-network-sql-managed-instance.md,tutorial,lle,data-factory,,,,# Tutorial: How to access SQL Managed Instance from Data Factory Managed VNET using Private Endpoint,"Tutorials/Managed virtual network",,86,,,,,0
articles/data-factory/tutorial-managed-virtual-network-on-premise-sql-server.md,tutorial,lle,data-factory,,,,# Tutorial: How to access on-premises SQL Server from Data Factory Managed VNet using Private Endpoint,"Tutorials/Managed virtual network",,86,,,,,0
articles/data-factory/tutorial-incremental-copy-powershell.md,tutorial,yexu,data-factory,,,,# Incrementally load data from Azure SQL Database to Azure Blob storage using PowerShell,"Tutorials/Copy and ingest data/Incrementally load data/From one Azure SQL Database table",,85,,,,,0
articles/data-factory/concepts-pipelines-activities.md,conceptual,weetok,data-factory,,,,# Pipelines and activities in Azure Data Factory and Azure Synapse Analytics,"Concepts","concept",,,,67,,0
articles/data-factory/tutorial-incremental-copy-partitioned-file-name-copy-data-tool.md,conceptual,yexu,data-factory,,,,# Incrementally copy new files based on time partitioned file name by using the Copy Data tool,"Tutorials/Copy and ingest data/Incrementally load data",,,,,100,,0
articles/data-factory/tutorial-incremental-copy-overview.md,tutorial,yexu,data-factory,,,,# Incrementally load data from a source data store to a destination data store,,,62,,,,,0
articles/data-factory/tutorial-incremental-copy-multiple-tables-powershell.md,tutorial,yexu,data-factory,,,,# Incrementally load data from multiple tables in SQL Server to Azure SQL Database using PowerShell,"Tutorials/Copy and ingest data/Incrementally load data/From multiple SQL Server database tables",,89,,,,,0
articles/data-factory/tutorial-incremental-copy-multiple-tables-portal.md,tutorial,yexu,data-factory,,,,# Incrementally load data from multiple tables in SQL Server to a database in Azure SQL Database using the Azure portal,"Tutorials/Copy and ingest data/Incrementally load data/From multiple SQL Server database tables",,88,,,,,0
articles/data-factory/tutorial-incremental-copy-lastmodified-copy-data-tool.md,conceptual,yexu,data-factory,,,,# Incrementally copy new and changed files based on LastModifiedDate by using the Copy Data tool,"Tutorials/Copy and ingest data/Incrementally load data",,,,,100,,0
articles/data-factory/connector-couchbase.md,conceptual,jianleishen,data-factory,,,,# Copy data from Couchbase using Azure Data Factory (Preview),"How-to guides/Connectors",,,,,100,,0
articles/data-factory/tutorial-incremental-copy-change-data-capture-feature-portal.md,tutorial,yexu,data-factory,,,,# Incrementally load data from Azure SQL Managed Instance to Azure Storage using change data capture (CDC),"Tutorials/Copy and ingest data/Incrementally load data/Using CDC in Azure SQL MI",,84,,,,,0
articles/data-factory/tutorial-hybrid-copy-powershell.md,tutorial,abnarain,data-factory,,,,# Tutorial: Copy data from a SQL Server database to Azure Blob storage,"Tutorials/Copy and ingest data/From a SQL Server database to Azure Blob Storage",,90,,,,,0
articles/data-factory/tutorial-hybrid-copy-portal.md,tutorial,abnarain,data-factory,,,,# Copy data from a SQL Server database to Azure Blob storage,"Tutorials/Copy and ingest data/From a SQL Server database to Azure Blob Storage",,80,,,,,0
articles/data-factory/tutorial-hybrid-copy-data-tool.md,tutorial,abnarain,data-factory,,,,# Copy data from a SQL Server database to Azure Blob storage by using the Copy Data tool,"Tutorials/Copy and ingest data/From a SQL Server database to Azure Blob Storage","tutorial",76,,,,,0
articles/data-factory/tutorial-deploy-ssis-virtual-network.md,conceptual,sawinark,data-factory,,,,# Configure Azure-SSIS integration runtime to join a virtual network,"Tutorials/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/connector-ftp.md,conceptual,jianleishen,data-factory,,,,# Copy data from FTP server using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/tutorial-data-flow.md,conceptual,makromer,data-factory,,,,# Transform data using mapping data flows,"Tutorials/Transform data/Transform data with mapping data flows,How-to guides/Transform data",,,,,100,,0
articles/data-factory/tutorial-data-flow-write-to-lake.md,conceptual,makromer,data-factory,,,,# Best practices for writing to files to data lake with data flows,"Tutorials/Transform data/Transform data with mapping data flows",,,,,100,,0
articles/data-factory/tutorial-data-flow-private.md,conceptual,susabat,data-factory,,,,# Transform data securely by using mapping data flow,"Tutorials/Transform data",,,,,0,,0
articles/data-factory/tutorial-data-flow-dynamic-columns.md,conceptual,makromer,data-factory,,,,# Dynamically set column names in data flows,"Tutorials/Transform data/Transform data with mapping data flows",,,,,100,,0
articles/data-factory/tutorial-data-flow-delta-lake.md,conceptual,makromer,data-factory,,,,# Transform data in delta lake using mapping data flows,"Tutorials/Transform data/Transform data with mapping data flows",,,,,100,,0
articles/data-factory/connector-dynamics-crm-office-365.md,conceptual,jianleishen,data-factory,,,,# Copy data from and to Dynamics 365 (Microsoft Dataverse) or Dynamics CRM,"How-to guides/Connectors,How-to guides/Connectors,How-to guides/Connectors",,,,,100,,0
articles/data-factory/tutorial-copy-data-portal.md,tutorial,jianleishen,data-factory,,,,# Copy data from Azure Blob storage to a database in Azure SQL Database by using Azure Data Factory,"Tutorials/Copy and ingest data/From Azure Blob Storage to Azure SQL Database",,84,,,,,0
articles/data-factory/tutorial-copy-data-portal-private.md,tutorial,jianleishen,data-factory,,,,# Copy data securely from Azure Blob storage to a SQL database by using private endpoints,"Tutorials/Copy and ingest data",,60,,,,,0
articles/data-factory/tutorial-copy-data-dot-net.md,tutorial,jianleishen,data-factory,,,,# Copy data from Azure Blob to Azure SQL Database using Azure Data Factory,"Tutorials/Copy and ingest data/From Azure Blob Storage to Azure SQL Database",,88,,,,,0
articles/data-factory/tutorial-control-flow.md,tutorial,susabat,data-factory,,,,# Branching and chaining activities in a Data Factory pipeline,"Tutorials/Control Flow",,90,,,,,0
articles/data-factory/tutorial-control-flow-portal.md,tutorial,susabat,data-factory,,,,# Branching and chaining activities in an Azure Data Factory pipeline using the Azure portal,"Tutorials/Control Flow",,85,,,,,0
articles/data-factory/connector-file-system.md,conceptual,jianleishen,data-factory,,,,# Copy data to or from a file system by using Azure Data Factory or Azure Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/tutorial-bulk-copy-portal.md,tutorial,jianleishen,data-factory,,,,# Copy multiple tables in bulk by using Azure Data Factory in the Azure portal,"Tutorials/Copy and ingest data/Multiple tables in bulk","tutorial",84,,,,,0
articles/data-factory/tumbling-window-trigger-dependency.md,conceptual,chez,data-factory,,,,# Create a tumbling window trigger dependency,"How-to guides/Create triggers",,,,,67,,0
articles/data-factory/transform-data.md,conceptual,abnarain,data-factory,,,,# Transform data in Azure Data Factory and Azure Synapse Analytics,,,,,,67,,0
articles/data-factory/transform-data-using-stored-procedure.md,conceptual,abnarain,data-factory,,,,# Transform data by using the SQL Server Stored Procedure activity in Azure Data Factory or Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/transform-data-using-spark.md,conceptual,abnarain,data-factory,,,,# Transform data using Spark activity in Azure Data Factory and Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/connector-azure-search.md,conceptual,jianleishen,data-factory,,,,# Copy data to an Azure Cognitive Search index using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,67,,0
articles/data-factory/transform-data-using-hadoop-streaming.md,conceptual,abnarain,data-factory,,,,# Transform data using Hadoop Streaming activity in Azure Data Factory or Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/transform-data-using-hadoop-pig.md,conceptual,abnarain,data-factory,,,,# Transform data using Hadoop Pig activity in Azure Data Factory or Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/transform-data-using-hadoop-map-reduce.md,conceptual,abnarain,data-factory,,,,# Transform data using Hadoop MapReduce activity in Azure Data Factory or Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/transform-data-using-hadoop-hive.md,conceptual,abnarain,data-factory,,,,# Transform data using Hadoop Hive activity in Azure Data Factory or Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/transform-data-using-databricks-notebook.md,tutorial,abnarain,data-factory,,,,# Run a Databricks notebook with the Databricks Notebook Activity in Azure Data Factory,"Tutorials/Transform data/Using external services/Databricks Notebook",,67,,,,,0
articles/data-factory/author-management-hub.md,conceptual,joowen,data-factory,,,,# Management hub in Azure Data Factory,"How-to guides/Author",,,,,67,,0
articles/data-factory/transform-data-using-custom-activity.md,conceptual,abnarain,data-factory,,,,# Use custom activities in an Azure Data Factory or Azure Synapse Analytics pipeline,,,,,,33,,0
articles/data-factory/transform-data-machine-learning-service.md,conceptual,abnarain,data-factory,,,,# Execute Azure Machine Learning pipelines in Azure Data Factory and Synapse Analytics,"How-to guides/Transform data",,,,,33,,0
articles/data-factory/transform-data-databricks-python.md,conceptual,abnarain,data-factory,,,,# Transform data by running a Python activity in Azure Databricks,"How-to guides/Transform data",,,,,0,,0
articles/data-factory/transform-data-databricks-notebook.md,conceptual,abnarain,data-factory,,,,# Transform data by running a Databricks notebook,"How-to guides/Transform data",,,,,0,,0
articles/data-factory/transform-data-databricks-jar.md,conceptual,abnarain,data-factory,,,,# Transform data by running a Jar activity in Azure Databricks,"How-to guides/Transform data",,,,,67,,0
articles/data-factory/compute-optimized-data-flow-retire.md,tutorial,makromer,data-factory,,,,# Retirement of data flow compute optimized option,"Reference",,30,,,,,0
articles/data-factory/supported-file-formats-and-compression-codecs-legacy.md,conceptual,jianleishen,data-factory,,,,# Supported file formats and compression codecs in Azure Data Factory and Synapse Analytics (legacy),"How-to guides/Move data",,,,,67,,0
articles/data-factory/store-credentials-in-key-vault.md,conceptual,abnarain,data-factory,,,,# Store credential in Azure Key Vault,"How-to guides/Security",,,,,100,,0
articles/data-factory/ssis-integration-runtime-management-troubleshoot.md,conceptual,dashe,data-factory,,,,# Troubleshoot SSIS Integration Runtime management in Azure Data Factory,"How-to guides/Troubleshooting guides",,,,,0,,0
articles/data-factory/ssis-integration-runtime-diagnose-connectivity-faq.md,conceptual,meiyl,data-factory,,,,# Use the diagnose connectivity feature in the SSIS integration runtime,"How-to guides/Troubleshooting guides",,,,,67,,0
articles/data-factory/ssis-azure-files-file-shares.md,conceptual,sawinark,data-factory,,,,# Open and save files on premises and in Azure with SSIS packages deployed in Azure,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/azure-ssis-integration-runtime-virtual-network-configuration.md,conceptual,sawinark,data-factory,,,,# Configure a virtual network for injection of Azure-SSIS integration runtime,"How-to guides/Run SSIS packages in Azure/Join Azure-SSIS IR to a virtual network",,,,,33,,0
articles/data-factory/source-control.md,conceptual,abnarain,data-factory,,,,# Source control in Azure Data Factory,"How-to guides/Author","how-to-guide",,,,67,,0
articles/data-factory/solution-templates-introduction.md,conceptual,susabat,data-factory,,,,# Templates,"How-to guides/Templates",,,,,0,,0
articles/data-factory/solution-template-synapse-notebook.md,conceptual,chugu,data-factory,,,,# Call Synapse pipeline with a notebook activity,"How-to guides/Templates",,,,,100,,0
articles/data-factory/solution-template-move-files.md,conceptual,yexu,data-factory,,,,# Move files with Azure Data Factory,"How-to guides/Templates",,,,,67,,0
articles/data-factory/solution-template-migration-s3-azure.md,conceptual,yexu,data-factory,,,,# Migrate data from Amazon S3 to Azure Data Lake Storage Gen2,"How-to guides/Templates",,,,,67,,0
articles/data-factory/concepts-data-flow-monitoring.md,conceptual,makromer,data-factory,,,,# Monitor Data Flows,"Concepts/Data flows/Transform data with mapping data flows","tutorial",,,,0,,0
articles/data-factory/solution-template-databricks-notebook.md,conceptual,abnarain,data-factory,,,,# Transformation with Azure Databricks,"How-to guides/Templates",,,,,100,,0
articles/data-factory/solution-template-copy-new-files-lastmodifieddate.md,conceptual,yexu,data-factory,,,,# Copy new and changed files by LastModifiedDate with Azure Data Factory,"How-to guides/Templates",,,,,67,,0
articles/data-factory/solution-template-copy-files-multiple-containers.md,conceptual,yexu,data-factory,,,,# Copy multiple folders with Azure Data Factory,"How-to guides/Templates",,,,,67,,0
articles/data-factory/solution-template-bulk-copy-with-control-table.md,conceptual,yexu,data-factory,,,,# Bulk copy from a database with a control table,"How-to guides/Templates",,,,,67,,0
articles/data-factory/solution-template-bulk-copy-from-files-to-database.md,conceptual,jianleishen,data-factory,,,,# Bulk copy from files to database,"How-to guides/Templates",,,,,67,,0
articles/data-factory/concepts-data-flow-performance-sources.md,conceptual,makromer,data-factory,,,,# Optimizing sources,"Concepts/Data flows/Transform data with mapping data flows/Data flow performance",,,,,33,,0
articles/data-factory/self-hosted-integration-runtime-proxy-ssis.md,conceptual,sawinark,data-factory,,,,# Configure a self-hosted IR as a proxy for an Azure-SSIS IR in Azure Data Factory,"How-to guides/Run SSIS packages in Azure",,,,,67,,0
articles/data-factory/self-hosted-integration-runtime-diagnostic-tool.md,conceptual,lle,data-factory,,,,# Diagnostic tool for self-hosted integration runtime,"How-to guides/Create integration runtime/Self-hosted integration runtime",,,,,67,,0
articles/data-factory/self-hosted-integration-runtime-automation-scripts.md,conceptual,lle,data-factory,,,,# Automating self-hosted integration runtime installation using local PowerShell scripts,"How-to guides/Create integration runtime/Self-hosted integration runtime",,,,,0,,0
articles/data-factory/self-hosted-integration-runtime-auto-update.md,conceptual,lle,data-factory,,,,# Self-hosted integration runtime auto-update and expire notification,"How-to guides/Create integration runtime/Self-hosted integration runtime",,,,,67,,0
articles/data-factory/security-and-access-control-troubleshoot-guide.md,troubleshooting,lle,data-factory,,,,# Troubleshoot Azure Data Factory and Synapse Analytics security and access control issues,"How-to guides/Troubleshooting guides",,22,33,33,33,33,0
articles/data-factory/concepts-linked-services.md,conceptual,weetok,data-factory,,,,# Linked services in Azure Data Factory and Azure Synapse Analytics,"Concepts",,,,,33,,0
articles/data-factory/scripts/incremental-copy-powershell.md,article,yexu,data-factory,,,,# PowerShell script - Incrementally load data by using Azure Data Factory,,,22,33,33,67,67,0
articles/data-factory/scripts/hybrid-copy-powershell.md,article,jianleishen,data-factory,,,,# Use PowerShell to create a data factory pipeline to copy data from SQL Server to Azure,,,33,44,33,100,100,0
articles/data-factory/scripts/deploy-azure-ssis-integration-runtime-powershell.md,article,sawinark,data-factory,,,,# PowerShell script - deploy Azure-SSIS integration runtime,,,22,33,33,67,67,0
articles/data-factory/scripts/copy-azure-blob-powershell.md,article,jianleishen,data-factory,,,,# Use PowerShell to create a data factory pipeline to copy data in the cloud,,,33,44,33,100,100,0
articles/data-factory/scripts/bulk-copy-powershell.md,article,jianleishen,data-factory,,,,# PowerShell script - copy multiple tables in bulk by using Azure Data Factory,,,22,33,33,67,67,0
articles/data-factory/concepts-data-flow-performance-sinks.md,conceptual,makromer,data-factory,,,,# Optimizing sinks,"Concepts/Data flows/Transform data with mapping data flows/Data flow performance",,,,,33,,0
articles/data-factory/scenario-ssis-migration-overview.md,conceptual,chugu,data-factory,,,,# Migrate on-premises SSIS workloads to SSIS in ADF,"How-to guides/Scenarios/SSIS migration from on-premises",,,,,33,,0
articles/data-factory/scenario-dataflow-process-data-aml-models.md,conceptual,amberz,data-factory,,,,# Process data from automated machine learning models by using data flows,"How-to guides/Scenarios/Transformation using mapping data flow",,,,,67,,0
articles/data-factory/samples-powershell.md,conceptual,susabat,data-factory,,,,# Azure PowerShell samples for Azure Data Factory,"Samples",,,,,0,,0
articles/data-factory/quota-increase.md,conceptual,jburchel,data-factory,,,,# Request quota increases and get support for Azure Data Factory,"Resources",,,,,0,,0
articles/data-factory/quickstart-create-data-factory-rest-api.md,quickstart,jingwang,data-factory,,,rest-api,# Quickstart: Create an Azure data factory and pipeline by using the REST API,"Quickstarts","quickstart",,88,,,,0
articles/data-factory/connector-cassandra.md,conceptual,jianleishen,data-factory,,,,# Copy data from Cassandra using Azure Data Factory or Synapse Analytics,"How-to guides/Connectors",,,,,100,,0
articles/data-factory/quickstart-create-data-factory-python.md,quickstart,susabat,data-factory,,,python,# Quickstart: Create a data factory and pipeline using Python,"Quickstarts","quickstart",,96,,,,0
articles/data-factory/quickstart-create-data-factory-powershell.md,quickstart,jingwang,data-factory,,,powershell,# Quickstart: Create an Azure Data Factory using PowerShell,"Quickstarts","quickstart",,88,,,,0
articles/data-factory/quickstart-create-data-factory-portal.md,quickstart,jianleishen,data-factory,,,,# Quickstart: Create a data factory by using the Azure Data Factory UI ,"Quickstarts","quickstart",,88,,,,0
articles/data-factory/quickstart-create-data-factory-dot-net.md,quickstart,jingwang,data-factory,,,dotnet,# Quickstart: Create a data factory and pipeline using .NET SDK,"Quickstarts","quickstart",,91,,,,0
articles/data-factory/quickstart-create-data-factory-copy-data-tool.md,quickstart,yexu,data-factory,,,,# Quickstart: Use the Copy Data tool to copy data,"Quickstarts","quickstart",,84,,,,0
articles/data-factory/concepts-integration-runtime.md,conceptual,lle,data-factory,,,,# Integration runtime in Azure Data Factory ,"Concepts","concept",,,,67,,0
articles/data-factory/pricing-concepts.md,conceptual,shwang,data-factory,,,,# Understanding Data Factory pricing through examples,"How-to guides/Understanding pricing","reference",,,,67,,0
articles/data-factory/policy-reference.md,conceptual,lle,data-factory,,,,# Azure Policy built-in definitions for Data Factory (Preview),"Reference",,,,,67,,0
articles/data-factory/plan-manage-costs.md,how-to,shwang,data-factory,,,,# Plan to manage costs for Azure Data Factory,"How-to guides/Understanding pricing",,,,,,,0
articles/data-factory/pipeline-trigger-troubleshoot-guide.md,troubleshooting,susabat,data-factory,,,,# Troubleshoot pipeline orchestration and triggers in Azure Data Factory,"How-to guides/Troubleshooting guides",,22,33,33,33,33,0
articles/data-factory/parameters-data-flow.md,conceptual,makromer,data-factory,,,,# Parameterizing mapping data flows,"How-to guides/Parameterize",,,,,67,,0
articles/data-factory/azure-integration-runtime-ip-addresses.md,conceptual,lle,data-factory,,,,# Azure Integration Runtime IP addresses,"How-to guides/Security",,,,,67,,0
articles/data-factory/naming-rules.md,conceptual,susabat,data-factory,,,,# Azure Data Factory - naming rules,"Concepts",,,,,67,,0
articles/data-factory/monitor-visually.md,conceptual,joowen,data-factory,,,,# Visually monitor Azure Data Factory,"How-to guides/Monitor and manage",,,,,67,,0
